Timestamp,StatusCode,E2ELatency,InternalLatency
10,200,0.108,0.107
10,200,0.109,0.107
10,200,0.109,0.107
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.11,0.108
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.109,0.108
10,200,0.11,0.109
10,200,0.11,0.109
10,200,0.108,0.107
10,200,0.11,0.108
10,200,0.108,0.107
10,200,0.11,0.108
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.108,0.107
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.109,0.108
10,200,0.108,0.107
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.108,0.107
10,200,0.113,0.111
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.108,0.107
10,200,0.114,0.112
10,200,0.11,0.108
10,200,0.108,0.107
10,200,0.11,0.108
10,200,0.11,0.108
10,200,0.109,0.107
10,200,0.109,0.108
10,200,0.108,0.107
10,200,0.109,0.108
10,200,0.109,0.108
10,200,0.11,0.108
10,200,0.11,0.109
10,200,0.109,0.108
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.109,0.108
10,200,0.108,0.107
10,200,0.11,0.109
10,200,0.109,0.108
10,200,0.109,0.108
10,200,0.108,0.107
10,200,0.11,0.108
10,200,0.109,0.108
10,200,0.108,0.107
10,200,0.11,0.109
10,200,0.111,0.109
10,200,0.109,0.107
10,200,0.11,0.108
10,200,0.109,0.107
10,200,0.11,0.107
10,200,0.109,0.107
10,200,0.109,0.107
11,200,0.109,0.108
11,200,0.109,0.107
11,200,0.108,0.107
11,200,0.109,0.107
11,200,0.113,0.107
11,200,0.109,0.107
11,200,0.108,0.107
11,200,0.108,0.107
11,200,0.108,0.107
11,200,0.108,0.106
11,200,0.109,0.107
11,200,0.108,0.107
11,200,0.112,0.11
11,200,0.109,0.107
11,200,0.109,0.107
11,200,0.109,0.108
11,200,0.108,0.107
11,200,0.109,0.107
11,200,0.109,0.107
11,200,0.11,0.108
11,200,0.109,0.107
11,200,0.109,0.108
11,200,0.109,0.108
11,200,0.108,0.107
11,200,0.115,0.112
11,200,0.109,0.107
11,200,0.109,0.107
11,200,0.109,0.108
11,200,0.338,0.336
11,200,0.11,0.109
11,200,0.109,0.107
11,200,0.109,0.108
11,200,0.108,0.106
11,200,0.108,0.106
11,200,0.108,0.107
11,200,0.109,0.108
11,200,0.109,0.107
11,200,0.109,0.108
11,200,0.109,0.107
11,200,0.108,0.107
11,200,0.108,0.106
11,200,0.108,0.107
